2018-01-02,7.431040701103168e-18,0,0
2018-09-01,1.835413548082479e-15,4.7877746,4.767713
2018-09-02,3.1686003852625e-21,4.7877746,4.767713
2018-09-03,5.93985156299361e-19,4.767713,4.412293
2018-09-04,1.3899303187973098e-15,4.412293,4.6794934
2018-09-05,2.480977008541758e-15,4.6794934,5.0830727
2018-09-06,1.0606936551902302e-16,5.0830727,4.936729
2018-09-07,2.1773855934782057e-15,4.936729,5.111073
2018-09-08,1.0377321031113154e-15,4.936729,5.111073
2018-09-09,3.531340892559667e-18,4.936729,5.111073
2018-09-10,1.7384339633514478e-15,5.111073,5.3449216
2018-09-11,1.9503507084765223e-16,5.3449216,5.6206517
2018-09-12,4.4099194212943544e-16,5.6206517,5.300199
2018-09-13,2.7898710366015727e-16,5.300199,5.190477
2018-09-14,2.7169808810397716e-16,5.190477,5.2412233
2018-09-15,5.836599838514801e-16,5.190477,5.2412233
2018-09-16,8.010648186479251e-15,5.190477,5.2412233
2018-09-17,1.0113610711057504e-15,5.2412233,4.9700007
2018-09-18,2.4029664853886315e-16,4.9700007,4.466059
2018-09-19,9.8050823457341e-16,4.466059,4.715117
2018-09-20,1.5736670596956728e-15,4.715117,4.019276
2018-09-21,8.749777895654455e-16,4.019276,4.2000613
2018-09-22,1.6578737076348423e-15,4.019276,4.2000613
2018-09-23,2.3560976084052283e-19,4.019276,4.2000613
2018-09-24,1.0955679900000001e-18,4.019276,4.2000613
2018-09-25,9.57265792936511e-19,4.2000613,3.604237
2018-09-26,7.404004314349643e-17,3.604237,3.7933109
2018-09-27,7.43531214913832e-16,3.7933109,3.5813928
2018-09-28,1.1449508399058481e-15,3.5813928,4.0552926
2018-09-29,4.98620902693717e-15,3.5813928,4.0552926
2018-09-30,1.6999586380000001e-19,3.5813928,4.0552926
2018-10-01,2.2528607242991775e-23,3.5813928,4.0552926
2018-10-03,4.9437615e-28,3.5813928,4.0552926
2018-10-04,3.7446836e-19,3.5813928,4.0552926
2018-10-05,7.561515960056667e-18,3.5813928,4.0552926
2018-10-06,3.4820223e-20,3.5813928,4.0552926
2018-10-07,3.9316695e-23,3.5813928,4.0552926
2018-10-08,1.3848759504440812e-15,4.0552926,4.3881035
2018-10-09,1.3561858173083798e-15,4.3881035,4.452993
2018-10-10,9.608383356908248e-16,4.452993,4.774711
2018-10-11,1.1014654961469729e-16,4.774711,4.457438
2018-10-12,3.5357266855640437e-16,4.457438,4.5182185
2018-10-13,2.519969708126966e-16,4.457438,4.5182185
2018-10-14,4.5195313967900005e-22,4.457438,4.5182185
2018-10-15,5.881066776984984e-18,4.5182185,4.374728
2018-10-16,1.901943119459021e-16,4.374728,4.3265815
2018-10-17,2.267081310019418e-16,4.3265815,4.8303566
2018-10-18,7.162464123125269e-16,4.8303566,4.1509185
2018-10-19,2.964438382082595e-16,4.1509185,2.7402666
2018-10-20,2.232112436424752e-15,4.1509185,2.7402666
2018-10-21,5.536218687154862e-20,4.1509185,2.7402666
2018-10-22,7.632717610844204e-16,2.7402666,3.3044162
2018-10-23,1.1822701302138771e-15,3.3044162,3.2716784
2018-10-24,3.396102022313718e-16,3.2716784,3.2380438
2018-10-25,1.7441602095206305e-16,3.2380438,3.060586
2018-10-26,3.2437636795522005e-16,3.060586,3.7641547
2018-10-27,2.5231913900577753e-16,3.060586,3.7641547
2018-10-28,1.105183654339793e-18,3.060586,3.7641547
2018-10-29,8.677770151583236e-16,3.7641547,4.4030857
2018-10-30,5.3979465917320354e-17,4.4030857,4.4101114
2018-10-31,1.8354177019829572e-16,4.4101114,4.1717496
2018-11-01,1.5050446987666255e-15,4.1717496,3.3605452
2018-11-02,1.6139812725012179e-16,3.3605452,3.7481112
2018-11-03,1.4742548467573332e-15,3.3605452,3.7481112
2018-11-04,2.5234763755237464e-15,3.3605452,3.7481112
2018-11-05,1.6117775047762747e-15,3.7481112,4.136787
2018-11-06,5.838696279931918e-16,4.136787,4.231974
2018-11-07,4.012787700218541e-16,4.231974,4.3203015
2018-11-08,7.801556102071611e-16,4.3203015,4.5042653
2018-11-09,8.469395836954885e-16,4.5042653,4.2258067
2018-11-10,9.603338721762821e-16,4.5042653,4.2258067
2018-11-11,2.0519067252285808e-15,4.5042653,4.2258067
2018-11-12,8.625076600964218e-16,4.2258067,4.8549657
2018-11-13,9.529123203681467e-16,4.8549657,4.8197246
2018-11-14,1.2624153400503506e-15,4.8197246,4.8500366
2018-11-15,6.468471510981555e-16,4.8500366,4.670751
2018-11-16,4.412043716693259e-16,4.670751,4.7202034
2018-11-17,8.136692542787281e-16,4.670751,4.7202034
2018-11-18,1.51798437455352e-18,4.670751,4.7202034
2018-11-19,1.5175987807655364e-17,4.7202034,4.9563284
2018-11-20,2.9478684134184883e-16,4.9563284,5.3415484
2018-11-21,2.4589161623858355e-16,5.3415484,5.2906823
2018-11-22,4.100836168271291e-16,5.2906823,5.556459
2018-11-23,1.1074573822026562e-16,5.556459,5.6529093
2018-11-24,1.5931566424702458e-15,5.556459,5.6529093
2018-11-25,4.285802117333179e-20,5.556459,5.6529093
2018-11-26,1.9638531897244173e-17,5.6529093,5.688762
2018-11-27,8.514363076054339e-16,5.688762,5.6139193
2018-11-28,3.110802517595741e-16,5.6139193,5.5270886
2018-11-29,2.4062065762697015e-16,5.5270886,5.6912694
2018-11-30,5.991385454338905e-16,5.6912694,4.8841243
2018-12-01,6.344747523327401e-16,5.6912694,4.8841243
2018-12-02,4.910935219194876e-18,5.6912694,4.8841243
2018-12-03,4.4565833728712404e-18,4.8841243,5.2051387
2018-12-04,5.454590253488233e-17,5.2051387,5.5139623
2018-12-05,1.3779563373238117e-16,5.5139623,5.7611156
2018-12-06,1.2724868599479522e-15,5.7611156,5.9229445
2018-12-07,1.019007510421378e-16,5.9229445,6.121638
2018-12-08,1.4349033556695158e-15,5.9229445,6.121638
2018-12-09,4.470559408333333e-21,5.9229445,6.121638
2018-12-10,4.381945571443698e-17,6.121638,6.5827327
2018-12-11,1.1466209410311097e-16,6.5827327,6.12332
2018-12-12,7.408834773575076e-17,6.12332,5.85848
2018-12-13,4.025076720694783e-16,5.85848,5.9999003
2018-12-14,2.3954842890228073e-16,5.9999003,6.1700597
2018-12-15,5.017551405913967e-16,5.9999003,6.1700597
2018-12-16,7.055524646499999e-22,5.9999003,6.1700597
2018-12-17,7.588014908454743e-18,6.1700597,6.3070865
2018-12-18,1.6569780690670687e-16,6.3070865,6.277805
2018-12-19,1.2221386073462478e-16,6.277805,6.6453505
2018-12-20,9.691665330632596e-17,6.6453505,7.215324
2018-12-21,7.139724794764532e-16,7.215324,7.69539
2018-12-22,3.981717149177159e-16,7.215324,7.69539
2018-12-23,1.4784467e-21,7.215324,7.69539
2018-12-24,1.3222716922510285e-17,7.69539,7.55057
2018-12-25,6.413312848491306e-16,7.55057,8.033358
2018-12-26,5.941511420673531e-16,8.033358,7.850545
2018-12-27,2.1391972562292316e-16,7.850545,7.901959
2018-12-28,2.373667605571123e-16,7.901959,7.8188734
2018-12-29,4.857190957285267e-16,7.901959,7.8188734
2018-12-30,3.692214e-27,7.901959,7.8188734
2018-12-31,8.547513706666665e-20,7.901959,7.8188734
2019-01-02,2.021582395978636e-17,7.8188734,8.502715
2019-01-03,7.583264769213604e-16,8.502715,7.28308
2019-01-04,4.2892653094306756e-19,7.28308,7.011836
2019-01-05,3.7906876e-20,7.28308,7.011836
2019-01-06,1.4704885e-20,7.28308,7.011836
2019-01-07,1.1285182821289999e-15,7.011836,8.35039
2019-01-08,7.570882087120688e-16,8.35039,7.2539907
2019-01-09,9.257651686838183e-16,7.2539907,7.953144
2019-01-10,8.381403904307783e-18,7.953144,8.114607
2019-01-11,9.541477418848126e-18,8.114607,8.749999
2019-01-12,1.3604625950008919e-17,8.114607,8.749999
2019-01-14,3.3330350336039636e-16,8.749999,7.1160617
2019-01-15,1.1770364017909159e-17,7.1160617,7.0682607
2019-01-16,3.9319157399148725e-19,7.0682607,6.693558
2019-01-17,1.838554776006364e-19,6.693558,6.2807536
2019-01-18,2.8775682596602397e-18,6.2807536,6.4911046
2019-01-19,2.4935696666742767e-18,6.2807536,6.4911046
2019-01-20,2.505189e-25,6.2807536,6.4911046
2019-01-21,1.7790447531633835e-19,6.4911046,6.8134985
2019-01-22,1.2046136674484702e-15,6.8134985,6.8210664
2019-01-23,7.990784267992302e-16,6.8210664,6.679749
2019-01-24,1.071526154010171e-15,6.679749,6.281401
2019-01-25,4.76864678391868e-16,6.281401,6.4310365
2019-01-26,2.6962191126005668e-15,6.281401,6.4310365
2019-01-28,1.4132795218060283e-15,6.4310365,6.4709363
2019-01-29,1.1625105244272812e-15,6.4709363,6.6612153
2019-01-30,2.7652697174537396e-16,6.6612153,6.087272
2019-01-31,3.632162418133334e-16,6.087272,5.950696
2019-02-01,1.4088633682455794e-15,5.950696,6.0097146
2019-02-02,3.866810625799188e-16,5.950696,6.0097146
2019-02-03,4.314586575e-16,5.950696,6.0097146
2019-02-04,8.338015e-18,5.950696,6.0097146
2019-02-07,4.7352047e-19,5.950696,6.0097146
2019-02-09,9.111627694963731e-15,5.950696,6.0097146
2019-02-10,6.762129500000001e-23,5.950696,6.0097146
2019-02-11,1.59242973895e-17,6.0097146,5.8001266
2019-02-12,2.8169975313762904e-15,5.8001266,5.36767
2019-02-13,3.543077292284433e-16,5.36767,5.4088273
2019-02-14,1.184805779358492e-15,5.4088273,5.767246
2019-02-15,6.419700503456412e-16,5.767246,5.601868
2019-02-16,2.5690702290162894e-15,5.767246,5.601868
2019-02-17,1.1251834132941548e-15,5.767246,5.601868
2019-02-18,1.4073573106492852e-17,5.601868,5.001387
2019-02-19,4.754275059001968e-16,5.001387,4.6853385
2019-02-20,2.1342431558392651e-16,4.6853385,4.804116
2019-02-21,1.5682661870598437e-15,4.804116,4.672073
2019-02-22,1.0155479483931758e-15,4.672073,2.1889408
2019-02-23,1.2682968638752298e-15,4.672073,2.1889408
2019-02-24,2.46565657975e-16,4.672073,2.1889408
2019-02-25,1.4018518206488913e-18,2.1889408,2.6592743
2019-02-26,5.606998025123046e-16,2.6592743,3.252234
2019-02-27,8.112931175342846e-16,3.252234,3.891193
2019-02-28,1.2066935481458625e-16,3.891193,3.5509872
2019-03-01,3.0371881973701414e-16,3.5509872,2.3107858
2019-03-02,2.0894533727531043e-15,3.5509872,2.3107858
2019-03-03,5.82759431735e-26,3.5509872,2.3107858
2019-03-04,7.786388156297154e-16,2.3107858,3.6157258
2019-03-05,9.701484179117786e-17,3.6157258,3.2428179
2019-03-06,8.11011856969276e-17,3.2428179,3.6951637
2019-03-07,7.443557474048174e-17,3.6951637,4.1727333
2019-03-08,4.1565910341913634e-17,4.1727333,4.723464
2019-03-09,1.2179336485672572e-15,4.1727333,4.723464
2019-03-10,3.620219435627e-18,4.1727333,4.723464
2019-03-11,4.0585818081922484e-16,4.723464,4.5041814
2019-03-12,4.668805313850787e-17,4.5041814,4.6890388
2019-03-13,1.670661054656016e-16,4.6890388,4.8446274
2019-03-14,1.4649446552401695e-16,4.8446274,4.662476
2019-03-15,6.13298511890029e-17,4.662476,4.1176095
2019-03-16,8.620824134513152e-16,4.662476,4.1176095
2019-03-17,5.137022009589072e-19,4.662476,4.1176095
2019-03-18,2.0466071191088313e-17,4.1176095,4.340526
2019-03-19,4.5474661698886545e-17,4.340526,4.6715646
2019-03-20,4.3149465328054316e-17,4.6715646,3.7310462
2019-03-21,1.3165434273888149e-15,3.7310462,4.4672265
2019-03-22,4.504386600309441e-17,4.4672265,3.36661
2019-03-23,1.5024347164220638e-16,4.4672265,3.36661
2019-03-24,3.537024268331552e-18,4.4672265,3.36661
2019-03-25,3.3416704470083777e-16,3.36661,4.704083
2019-03-26,2.1978602697972224e-16,4.704083,4.1583233
2019-03-27,6.356455849639525e-16,4.1583233,4.8975787
2019-03-28,5.843387291662573e-16,4.8975787,3.5106437
2019-03-29,3.3049688244954585e-16,3.5106437,2.9276352
2019-03-30,2.0132718515717526e-15,3.5106437,2.9276352
2019-03-31,3.8958609116703246e-20,3.5106437,2.9276352
2019-04-01,6.473259104017127e-16,2.9276352,3.7051485
2019-04-02,4.84045094781301e-16,3.7051485,3.7217212
2019-04-03,2.116735800458988e-16,3.7217212,3.2649298
2019-04-04,9.70925597914283e-16,3.2649298,2.5340068
2019-04-05,1.0953522030071586e-15,3.2649298,2.5340068
2019-04-06,1.6216594825000002e-22,3.2649298,2.5340068
2019-04-07,6.7975969263736995e-18,3.2649298,2.5340068
2019-04-08,5.667657536223186e-16,2.5340068,3.5655863
2019-04-09,1.5344079245497575e-16,3.5655863,3.5666838
2019-04-10,1.0604852214179606e-15,3.5666838,3.7158074
2019-04-11,1.2354179033165837e-15,3.7158074,4.1278143
2019-04-12,7.094823408441908e-16,4.1278143,2.17933
2019-04-13,6.884141061651833e-16,4.1278143,2.17933
2019-04-14,1.3961848454999998e-19,4.1278143,2.17933
2019-04-15,3.3339437282369495e-16,2.17933,2.049069
2019-04-16,8.645217525064244e-16,2.049069,2.437646
2019-04-17,7.325723177100785e-16,2.437646,2.680897
2019-04-18,2.377203661932652e-16,2.680897,1.9426974
2019-04-19,7.67935199318207e-17,1.9426974,2.2629154
2019-04-20,1.6217658797317499e-15,1.9426974,2.2629154
2019-04-21,3.175476739971759e-15,1.9426974,2.2629154
2019-04-22,4.403870298250516e-16,2.2629154,2.6716766
2019-04-23,1.4107095613089089e-15,2.6716766,2.8582554
2019-04-24,9.565326375699202e-17,2.8582554,3.300088
2019-04-25,1.3430114405251824e-15,3.300088,3.2631137
2019-04-26,6.05201736795087e-16,3.2631137,3.4854321
2019-04-27,3.945375514425e-16,3.2631137,3.4854321
2019-04-28,2.778832331113541e-15,3.2631137,3.4854321
2019-04-29,4.9004701750745526e-17,3.4854321,3.5822299
2019-04-30,9.29652793660272e-17,3.5822299,4.212533
2019-05-01,1.5843548100113804e-16,3.5822299,4.212533
2019-05-02,1.71807565e-24,3.5822299,4.212533
2019-05-05,5.0351467e-17,3.5822299,4.212533
2019-05-06,1.1171493384632866e-18,4.212533,4.6180835
